key,title,first_publish_year
/works/OL15603317M,Tips to help you get active,2006.0
/works/OL16895254M,Isometric and isotonic exercises for men and women,1964.0
/works/OL14275782M,Aqua dynamics,1983.0
/works/OL14336815M,En pleine forme.,1961.0
/works/OL10974470M,"Feeling Fit, That's It/Complete Kit",1994.0
/works/OL10940781M,Fit and Well,2000.0
/works/OL10958017M,The Fitness for Dummies Daily,2003.0
/works/OL11049255M,Aerobics Instructor's Handbook,2000.0
/works/OL11128873M,Beyond Cellulite,1992.0
/works/OL14940656M,Exercise and diet programs while traveling,1989.0
/works/OL16709000M,Fizicheskaia kul'tura liudeĭ raznogo vozrasta,1962.0
/works/OL14920806M,Exercise and diet programs while traveling,1986.0
/works/OL9535577M,Right Moves,1998.0
/works/OL9525642M,"Exercises for Agility, Balance, Coordination and Strength",1999.0
/works/OL9416538M,Consumer's Guide to a Flatter Stomach,1983.0
/works/OL9541737M,Teaching Strategies for Improving Youth Fitness,1989.0
/works/OL9476878M,How to Teach Your Baby to Be Physically Superb ,2001.0
/works/OL9322987M,Exercise Physiology,2004.0
/works/OL9810695M,Motivation to Move!  Hypnosis Exercise Motivation,2005.0
/works/OL9607661M,El Plan Adelgace Y Rejuvenezca De Prevention En Espanol,2003.0
/works/OL9831022M,Biochemistry of Exercise,1983.0
/works/OL9836082M,Sport Specific Speed,2001.0
/works/OL9848886M,20/30 Fat and Fiber Diet Plan,1999.0
/works/OL9921359M,Essentials of Exercise Psychology (2nd Edition) with CD-Rom,2000.0
/works/OL9753008M,Physical Activity for Health and Fitness:,2004.0
/works/OL9903366M,Getting Back in Shape,2006.0
/works/OL9899939M,Just Wanna Have Fun (Rugrats Chapter Books),2000.0
/works/OL9780977M,Harry and Sarah Sneider's Olympic Trainer,2000.0
/works/OL9791835M,Exercise Anytime,1998.0
/works/OL8524281M,DietMinder,1998.0
/works/OL8422638M,Physical Fitness Astronaut Training Manual,2002.0
/works/OL8568342M,Six-Pack Abs in 60 Days,1998.0
/works/OL8815914M,Firm and Sexy Stomach,2000.0
/works/OL8609913M,The Mars and Venus Diet and Exercise Solution,2003.0
/works/OL8853968M,"Fit, Fine & Fabulous",2002.0
/works/OL8875069M,Fit to Lead,2004.0
/works/OL9143040M,Abdominales / Abdominals,2005.0
/works/OL9154822M,Qigong,2006.0
/works/OL8761144M,Doing It with Pete,2001.0
/works/OL9067503M,Traditional Chinese Therapeutic Exercises,1994.0
/works/OL8780798M,"Dr. Robert Wolff's Great Body, Great Life Program",2002.0
/works/OL29255307W,Ten minute toning for bums & tums,2002.0
/works/OL9789984M,Introduction to Chiropractic,2000.0
/works/OL27014148W,Learn to be lean,2001.0
/works/OL9849748M,"Fasting, Hydropathy And Exercise",2007.0
/works/OL11186770M,Weight Training (Elements of Learning),1997.0
/works/OL11187181M,Illustrations CD-ROM To Accompany Exercise Physiology,1996.0
/works/OL11271033M,The Bodybuilder's Training Diary,1983.0
/works/OL11355439M,Active Living Guide,1996.0
/works/OL11487033M,Keep Your Heart Running,1976.0
/works/OL11545269M,Exercise Physiology Primer,1983.0
/works/OL11523398M,Personal Fitness,1992.0
/works/OL10175005M,Clinical Exercise,1991.0
/works/OL10275936M,Weight Watchers Body Shaping/Audio Cassette (Weight Watchers Audio Workout Series),1994.0
/works/OL10275935M,Weight Watchers Let's Walk,1996.0
/works/OL10275937M,Weight Watchers Shape-Up Exercises (Weight Watchers Audio Workout Series),1994.0
/works/OL10471482M,"Get In Shape Today, A Personal Trainer's Exercise Program",2001.0
/works/OL10426475M,Forever Fit,1983.0
/works/OL10538639M,Body Conditioning for Men (Saunders Physical Activities Series),1969.0
/works/OL10600257M,Senior Fitness Test Kit,2006.0
/works/OL10600027M,Senior Fitness Test Kit,2001.0
/works/OL11778058M,The Rocky Mountain Rose,2001.0
/works/OL11967756M,The Art of Working Out,2001.0
/works/OL12096053M,Getting into Golf Shape,1997.0
/works/OL12152445M,Exercise and the Female,1996.0
/works/OL12126339M,"Medicine, Meaning, and Prayer (New Dimensions Books)",1997.0
/works/OL12178106M,Sante for Windows 95/98,1998.0
/works/OL12300748M,The Body Book,2001.0
/works/OL12372886M,Preventative Fitness 101,2003.0
/works/OL12378891M,Pilates (It's Simpler Than You Think),2006.0
/works/OL12374236M,Women's Health & Fitness,2005.0
/works/OL12321912M,"Your Body, Your Responsibility (including bonus DVD: Total Body Stretching)",2007.0
/works/OL12324064M,2005 Young Adult Diabetes Prevention Planner,2004.0
/works/OL12340286M,Secrets of the Fountain of Youth,2007.0
/works/OL12560406M,The London Fitness Guide 2000,2000.0
/works/OL10696267M,Fit for Fun (What a Wonderful World!. Series 2),1992.0
/works/OL10859555M,Thighs to Die for,1997.0
/works/OL10908165M,Peek-A-Boogie,1999.0
/works/OL10940776M,Fit and Well,1998.0
/works/OL10940778M,Fit and Well,1998.0
/works/OL10940833M,Study Guide CD- Rom for Fit & Well,2000.0
/works/OL11475383M,Warm Up Exercises: Calisthenics for the Brain ,1992.0
/works/OL11450198M,How to Create an Effective Exercise Program,1989.0
/works/OL11547250M,Marlor's Health and Fitness Log,1988.0
/works/OL11623280M,Moving with Research,2007.0
/works/OL11700308M,Foreplay,1992.0
/works/OL11771380M,"Ready Recipes, Book 1",2000.0
/works/OL11771132M,Traffic Workout,1999.0
/works/OL11768400M,The Kel Gleason Workout Log,2002.0
/works/OL11771382M,Ready Recipes Book 3,2000.0
/works/OL11774906M,Diet Directives,2000.0
/works/OL11714786M,I Can Swim; A manual for parents to help prepare their child for the wonderful adventure of learning to swim,2006.0
/works/OL11711908M,The Isis Inspiration Women's Workout Journal,2004.0
/works/OL11787061M,Think and Grow Healthy,2004.0
/works/OL12999056M,En Forma y con Salud / Fitness and Health,
/works/OL13240304M,Ejercicio Fisico Y Salud,2004.0
/works/OL10940777M,Fit and Well,1998.0
/works/OL10984109M,Swing Set Workouts,2007.0
/works/OL11133566M,Aerobic Instructor's Handbook,2000.0
/works/OL11187434M,Wellness Concepts and Applications,1997.0
/works/OL11216227M,New Start!,1989.0
/works/OL11215759M,"Introduction to Body Sculpting (Sports & Fitness Library, No 2)",1988.0
/works/OL11306615M,Exercise and Aging,1980.0
/works/OL11310229M,Mortypak-Atlas/Exercises,1999.0
/works/OL11740969M,Hidden Beneath the Shadows ,1998.0
/works/OL11767716M,Body Break Fitness Walking Program,2000.0
/works/OL11768605M,Your Step-by-step Guide to Health and Fitness,2000.0
/works/OL11771383M,Ready Recipes Book 4,2000.0
/works/OL11771381M,Ready Recipes Book 2,2000.0
/works/OL11800443M,OnTrack Fitness Goal Planner & Tracking Journal,2003.0
/works/OL11857118M,The Light Life Program,2006.0
/works/OL11937857M,Keeping Fit For Fun,2007.0
/works/OL13273705M,"Gimnasia Para Gente Mayor (Mente, Cuerpo Y Espiritu)",2000.0
/works/OL13313932M,Joven En Forma Para Siempre,1998.0
/works/OL13316324M,Probodx El Fitness Total,2006.0
/works/OL13316189M,Introduccion a la Praxeologia Motriz,2001.0
/works/OL13316049M,Movimiento Creativo Con Personas Mayores,2001.0
/works/OL13315795M,Gimnasia Correctiva Postural,2002.0
/works/OL14428980M,Exercise and weight control,1990.0
/works/OL14903399M,Exercise off that extra winter weight,1988.0
/works/OL14269725M,FIT package D,1985.0
/works/OL14284334M,Exercise and weight control,1988.0
/works/OL14290269M,Summer cross training,1989.0
/works/OL13068957M,El Ejercicio Para Dummies,2002.0
/works/OL13224147M,1000 Ejercicios Y Juegos De Deportes Alternativos,1995.0
/works/OL13224170M,Alimentacion Y Practica Deportiva,1995.0
/works/OL13224438M,Spinning,2002.0
/works/OL13224367M,Musculacion de abdominales y espalda/ Stronger Abs and Back,2003.0
/works/OL13224129M,1500 Ejercicios Y Juegos De Condicion Fisica,2001.0
/works/OL13330942M,Golds Gym Book of Strength Training for Athletes,1987.0
/works/OL13312707M,Aprende A Dormir,1999.0
/works/OL13255769M,Exercise Physiology,1990.0
/works/OL13224046M,1000 Ejercicios Y Juegos De Calentamiento,2002.0
/works/OL13327277M,1004 Ejercicios de Flexibilidad,2001.0
/works/OL13316072M,Guia Completa de Los Estiramientos,2004.0
/works/OL13354213M,Educacion Postural (Biblioteca Tematica del DePorte),2000.0
/works/OL13362397M,Empezar el dia con energia,2004.0
/works/OL10385082M,Answers to Exercise Bedford Handbook,1991.0
/works/OL10600043M,Quest (American Academy of Physical Education Papers),2002.0
/works/OL10608823M,"Walking, A Moving Experience",1999.0
/works/OL10611852M,Don't Weight,2001.0
/works/OL12931915M,Sports Medicine in Childhood (Special Issue: Annales Nestlt 2006),2006.0
/works/OL9962048W,101 Workouts for Women,2008.0
/works/OL9981484W,Progress in Exercise and Women's Health Research,2008.0
/works/OL9981483W,Exercise and Women's Health,2008.0
/works/OL27095734W,Keeping Fit the Chinese Way,2013.0
/works/OL27107342W,100 Things You Can Do to Stay Fit and Healthy,2017.0
/works/OL27098623W,Smart Muscle Building,2014.0
/works/OL27306682W,"Leave the cannoli, take the weights",2012.0
/works/OL2723736W,Totally fit,1998.0
/works/OL27360250W,No Excuses,1999.0
/works/OL2724584W,Navy SEAL breakthrough to Master Level Fitness,2002.0
/works/OL26781162W,Safe Exercise Handbook,1996.0
/works/OL2679139W,Don't quit,1993.0
/works/OL26774453W,Healthy Lifestyles,2003.0
/works/OL26774313W,Healthy Lifestyles,2000.0
/works/OL2704480W,"The Darden technique for weight loss, bodyshaping, and slenderizing",1982.0
/works/OL2704482W,High-intensity home training,1993.0
/works/OL27094828W,Office Taijiquan,2013.0
/works/OL2714147W,Firm for life,1998.0
/works/OL2706184W,Biochemistry of exercise and training,1997.0
/works/OL27296244W,Pilates,2013.0
/works/OL27305699W,Juan juan jiu neng shou!,2010.0
/works/OL27288431W,La enciclopedia práctica de Astanga yoga y meditación,2008.0
/works/OL27117277W,Spartan Way,2018.0
/works/OL2715398W,The United States Navy SEALs workout guide,1998.0
/works/OL26549735W,Get off Your Ass and Run!,2013.0
/works/OL26541128W,WOD Motivation,2013.0
/works/OL2653376W,Diabetes actively staying healthy,1990.0
/works/OL26777547W,Shape up with the Slow Fat Triathlete,2008.0
/works/OL2690843W,Kathy Smith's fitness makeover,1997.0
/works/OL2657915W,Fox's physiological basis for exercise and sport,1998.0
/works/OL2665732W,Super bodies in 12 weeks,1981.0
/works/OL2665734W,The Zane way to a beautiful body through weight training for men and women,1979.0
/works/OL26784494W,Exercise,1982.0
/works/OL2679138W,Body by Jake,1984.0
/works/OL26775246W,Exercise Danger,1989.0
/works/OL26731339W,Six Weeks to Sleeveless and Sexy,2010.0
/works/OL2667117W,Multi-fitness,1985.0
/works/OL26732472W,Exercise Log,2010.0
/works/OL2668029W,Yoga Beats the Blues,2003.0
/works/OL26545931W,9 Truths about Weight Loss,2013.0
/works/OL2671469W,Natural fitness,1996.0
/works/OL27420268W,Body for Life Success Journal,2001.0
/works/OL27420358W,Chi Fitness,2002.0
/works/OL2753849W,Essential Arms,2001.0
/works/OL2753848W,Essential Abs,2001.0
/works/OL2753847W,The complete book of shoulders and arms,1997.0
/works/OL2753846W,The complete book of butt and legs,1994.0
/works/OL27429429W,Stronger,2008.0
/works/OL2756137W,Feel 30 for the next 50 years,1998.0
/works/OL2756110W,Pet aerobics,1984.0
/works/OL2757767W,The eight pieces of brocade,1988.0
/works/OL2751561W,Shape up! with the fitness handbook,1994.0
/works/OL2751560W,The fitness book,1987.0
/works/OL27421705W,Callanetics for Your Back,1990.0
/works/OL2748164W,The Chinese Exercise Book,1986.0
/works/OL2795531W,Beat Cellulite Now!,2000.0
/works/OL27974244W,Guide pratique de mise en forme,1996.0
/works/OL27987283W,9 to 5 Fit,2013.0
/works/OL27956192W,Wo de wei ba na li qu le,2008.0
/works/OL27304167W,Focus on fitness and wellness,2011.0
/works/OL27443958W,Ab Wheel Workouts,2013.0
/works/OL27418532W,Body for Life 18c,2003.0
/works/OL27444841W,Belly Fat Breakthrough,2014.0
/works/OL27445315W,Midlife Woman's Workout Program,1997.0
/works/OL27427358W,Redesigning 50 SPA,2009.0
/works/OL27419916W,Exercise Plus Pregnancy Program,1980.0
/works/OL27960556W,En forma perfecta,2007.0
/works/OL27302818W,Balanced and whole,2015.0
/works/OL27348151W,From Fat Dad to Fit Dad in Four Months!,2012.0
/works/OL27392197W,Tone It up : Balanced and Beautiful,2018.0
/works/OL27970091W,Obtenez un ventre plat en 24 jours,1989.0
/works/OL27971229W,"Feel fit, look fantastic in 321",2014.0
/works/OL2791770W,Sports Nutrition,2000.0
/works/OL27967094W,Anatomía del ejercicio,2008.0
/works/OL2758479W,Exercising your way to better mental health,1998.0
/works/OL27430498W,Healthy Hips Handbook,2010.0
/works/OL2752900W,Training yourself,2000.0
/works/OL27441515W,Medicine Ball Workouts,2013.0
/works/OL27964447W,Navy SEALs workout,2015.0
/works/OL28042810W,Training Course,2016.0
/works/OL28589029W,U.S. Army fitness training handbook,2010.0
/works/OL28607306W,Miss Junk Food,2007.0
/works/OL28599936W,10-20-30 life wellness plan,2011.0
/works/OL28587137W,Wo de di yi ben ji rou duan lian shu,2016.0
/works/OL28597670W,"Move it, lose it, live healthy",2008.0
/works/OL29255986W,Art of feeling good,2012.0
/works/OL29256176W,Zmień swoje życie z Ewą Chodakowską,2013.0
/works/OL2924047W,Fit again,1996.0
/works/OL29248158W,Easy Fit,2011.0
/works/OL29334701W,Peak Performance,1989.0
/works/OL3067642W,Wpływ wysiłku fizycznego na proces peroksydacji lipidów i aktywność enzymów antyoksydacyjnych u osób zdrowych,1994.0
/works/OL29286591W,Plyometrics for Speed and Power,2016.0
/works/OL29335245W,R Conley's Diet Workout,1993.0
/works/OL29344472W,Awareness Through Movement,1980.0
/works/OL29258014W,Stretching for health and flexibility,2001.0
/works/OL2930988W,Thin Thighs Diet & Workout (Hamlyn Health & Well Being),2001.0
/works/OL29318480W,No fail fat burning for women,2014.0
/works/OL3005578W,The effects of exercise and a low fat or a moderate fat diet on selected coronary risk factors,1983.0
/works/OL3005764W,Health is the foundation of success,1995.0
/works/OL3004964W,Fundamental Concepts Of Fitness And Wellness,2005.0
/works/OL3004969W,Physical fitness concepts,1996.0
/works/OL31211305W,Focus on fitness,2003.0
/works/OL31212177W,La dieta de la Clínica Mayo,2011.0
/works/OL31212285W,Una buena figura rápido,2011.0
/works/OL3098722W,Naturally fit,1976.0
/works/OL31211367W,Too busy to exercise,2000.0
/works/OL29245483W,On to Atlanta '96,1994.0
/works/OL2920591W,Fundamentals of human performance,1987.0
/works/OL2925411W,Therapeutic approaches to women's health,1995.0
/works/OL29230965W,En forme de 9 à 5,2014.0
/works/OL29274460W,Gimnastyka wypręźna i oddechowa,1909.0
/works/OL29271464W,Bèi Ěr Jiàn Shēn,2015.0
/works/OL2967250W,Jim Palmer's way to fitness,1985.0
/works/OL2972535W,Would you climb a banana?,1996.0
/works/OL2974263W,Toughen up!,1983.0
/works/OL29415972W,Fitonics,1995.0
/works/OL2958634W,Chris Imbo's peak 10 fitness,1996.0
/works/OL2967949W,Ethical decision making in physical activity research,1996.0
/works/OL2960801W,The rejuvenation strategy,1987.0
/works/OL2969483W,Denise Austin's 1-minute exercises,1987.0
/works/OL2969485W,Hit the spot!,1997.0
/works/OL2977939W,The east/west exercise book,1976.0
/works/OL3030262W,Aquanatal exercises,1994.0
/works/OL3049445W,Solving the mystery of inactivity,1994.0
/works/OL2985029W,Maternal fitness,1996.0
/works/OL2996507W,The fitness option,1990.0
/works/OL3027575W,Diet and exercise,1972.0
/works/OL11324635W,The effects of exercise training on sympathetic and parasympathetic nervous system responses to a novel stressor in Sprague-Dawley rats,1993.0
/works/OL11334689W,"Wellness, an action-based project",1995.0
/works/OL11354295W,The physiology of muscular endurance,1965.0
