author_key,author_name
/authors/OL1072696A,Marlin Bree
/authors/OL3706212A,Patti Devincenzi
/authors/OL3706213A,"Suzanne, Ph.D. Curtis"
/authors/OL3735519A,Joan Hastings
/authors/OL669677A,Ann Payne
/authors/OL3734270A,Kel Gleason
/authors/OL3018655A,Joe Oliver
/authors/OL3737285A,Meredith Luce
/authors/OL3714070A,Scott Helpling
/authors/OL3714071A,Barb Helpling
/authors/OL3433318A,Lisa Green
/authors/OL3711853A,Jenni Carswell
/authors/OL3743162A,Alexander Corbain
/authors/OL3743163A,Corbain Alexander
/authors/OL4226513A,Antonio Bellido Perez
/authors/OL4226514A,Manuel Raton Raton
/authors/OL2964783A,Karen M. Goeller
/authors/OL3522092A,Brian Dowd
/authors/OL78811A,David J. Anspaugh
/authors/OL1128541A,Michael H. Hamrick
/authors/OL3564621A,Frand D. Rosato
/authors/OL3489765A,Kevin Lawrence
/authors/OL3571274A,Diana Dennis
/authors/OL1237685A,Fred Villari
/authors/OL3733888A,Hal Johnson
/authors/OL3733889A,Joanne McLeod
/authors/OL3734377A,Nina Bal
/authors/OL3734378A,Mandip Bal
/authors/OL3748449A,Diana Stirling
/authors/OL3748450A,Shannon Ward
/authors/OL3768780A,Lauri Jacobs
/authors/OL3768781A,Heather Leclerc
/authors/OL3784074A,Leslie W. Irwin
/authors/OL3784075A,Waid W. Tuttle
/authors/OL3784076A,Caroline De Kelver
/authors/OL4234162A,Giuseppina Giorgi
/authors/OL4234163A,Cesarina Minasso
/authors/OL4243265A,Hattie
/authors/OL4244211A,Francisco Lagardera Otero
/authors/OL4243985A,Pere Lavega Burgues
/authors/OL4244212A,Otero Lagardera
/authors/OL3211172A,Pilar Pont G.
/authors/OL4244146A,M. Carroggio
/authors/OL4244015A,Th Eisingbach
/authors/OL4244016A,Th Wessinghage
/authors/OL3198443A,Walter Bucher
/authors/OL4097805A,Gregor Wick
/authors/OL1258926A,Alain Garnier
/authors/OL3120693A,Bernard Waysfeld
/authors/OL4222313A,Ingo Frobose
/authors/OL4021155A,Siw Waffenschmidt
/authors/OL544085A,Dean Brittenham
/authors/OL990362A,Bohumil Kos
/authors/OL3992553A,Zdenek Teply
/authors/OL4242808A,James B. Mass
/authors/OL232640A,James B. Maas
/authors/OL969831A,James Maas
/authors/OL3955115A,L. Brugger
/authors/OL1107584A,A. Schmid
/authors/OL4222212A,W. Bucher
/authors/OL4247312A,Javier Torrebadella Flix
/authors/OL4247313A,Ascension Ibanez Riestra
/authors/OL4253151A,Jose Luis Aragunde
/authors/OL4253152A,Jose Maria Pazos
/authors/OL2467532A,Tushita M. Jeanmaire
/authors/OL35091A,Diana Hacker
/authors/OL593060A,Herbert W. Hobler
/authors/OL3472004A,Herb W. Hobler
/authors/OL3473481A,Kelly Bliss
/authors/OL3929270A,Muscle & Fitness Hers Magazine
/authors/OL3946865A,Janet P. Coulter
/authors/OL3946864A,Laura A. Charlington
/authors/OL6726346A,Qingjie Zhou
/authors/OL2626445A,Scott Douglas
/authors/OL2839024A,Phil Wharton
/authors/OL10221249A,Joseph L. Stein
/authors/OL398778A,Deborah Bull
/authors/OL2879062A,Greg Freitas
/authors/OL2879065A,"Antonio, Jr Sabato"
/authors/OL3278132A,Toni Branner
/authors/OL3507069A,John Scheer
/authors/OL3507070A,Jan Callahan
/authors/OL3543782A,John K. Scheer
/authors/OL397048A,Anna Benson
/authors/OL10217721A,Gail Eisen
/authors/OL10220925A,Yamamoto Chihiro
/authors/OL642060A,Jean Hall
/authors/OL7291124A,Joe De Sena
/authors/OL397291A,Dennis C. Chalker
/authors/OL7036800A,Eleanor Brown
/authors/OL386896A,Marion J. Franz
/authors/OL2982920A,Jayne Williams
/authors/OL393165A,Kathy Smith
/authors/OL5373545A,Kathy Smith
/authors/OL3655310A,James D. Lepanto
/authors/OL3239245A,Wellness Australia Staff
/authors/OL1677081A,Donovan
/authors/OL7122331A,J. J. Virgin
/authors/OL389058A,"Howard, John"
/authors/OL3543211A,Peter Mathesius
/authors/OL389206A,Donna Raskin
/authors/OL8058714A,Daniel S. Kirschenbaum
/authors/OL185723A,Steven Lamm
/authors/OL404585A,"Johnson, David W."
/authors/OL404581A,Warren Eckstein
/authors/OL404903A,"Yang, Jwing-Ming"
/authors/OL403197A,"Zhuo, Dahong."
/authors/OL414054A,Liz Hodgkinson
/authors/OL2770327A,Ann Goodsell
/authors/OL7008344A,Namita Jain
/authors/OL7525609A,Dingli Xiao
/authors/OL10220476A,North Carolina State University. Department of Physical Education
/authors/OL10275753A,Stephen Boutcher
/authors/OL3310611A,Anita Weil Bell
/authors/OL3563111A,Lazar Cedeno
/authors/OL3563112A,Olinda Cedeno
/authors/OL3563113A,Carole Monroe
/authors/OL10431552A,Caterina Germani
/authors/OL10220063A,"Cohen, Julie (Health counselor)"
/authors/OL10237563A,Michael S. Pierron
/authors/OL7540060A,Katrina Scott
/authors/OL8071925A,Karena Dawn
/authors/OL10434636A,Charles Ruocco
/authors/OL10434946A,Ramona Braganza
/authors/OL413026A,American Dietetic Association
/authors/OL10432726A,Stephen M. Erle
/authors/OL7544641A,Virginia Loh-Hagan
/authors/OL8585526A,United States. Department of the Army
/authors/OL10603716A,Angel Pyle
/authors/OL10601930A,Douglas C. Pearson
/authors/OL10597986A,Hyŏn-a Yi
/authors/OL3031597A,Thomas B. Gilliam
/authors/OL10819669A,Robbin Alston
/authors/OL10819711A,Ewa Chodakowska
/authors/OL445554A,Royce Flippin
/authors/OL10817704A,Sandra Dansereau
/authors/OL382520A,Charles A. Garfield
/authors/OL243705A,Hal Zina Bennett
/authors/OL477383A,Eugeniusz Szydłowski
/authors/OL8006522A,Glen Thurgood
/authors/OL7472664A,Moshe Feldenkrais
/authors/OL10835311A,Skye St. John
/authors/OL461377A,Daniel K. Kosich
/authors/OL461418A,Y. K. Kim
/authors/OL11406699A,Jerry B. Williams
/authors/OL4035015A,Dieter Grabbe
/authors/OL398949A,Porter Shimer
/authors/OL10817022A,Ga.) FEI Samsung International Equine Sports Medicine Conference (1994 Atlanta
/authors/OL445770A,Julie A. Pauls
/authors/OL2464185A,Bear Grylls
/authors/OL453541A,"Palmer, Jim"
/authors/OL454524A,Viki Woodworth
/authors/OL454900A,Chuck Norris
/authors/OL10863531A,Don Schnell
/authors/OL452261A,Rene Cailliet
/authors/OL455618A,David Smith
/authors/OL467362A,Gillian Halksworth
/authors/OL472502A,New Zealand. Hillary Commission for Recreation and Sport.
/authors/OL457046A,Julie Tupler
/authors/OL466646A,Sweden. Socialstyrelsen.
/authors/OL4757564A,Emily M Masson-Guipe
/authors/OL4763585A,Marcia Dains
/authors/OL4769782A,Robert Goode
/authors/OL4775158A,Susan Swire
/authors/OL116304A,Shepherd Ivory Franz
/authors/OL4753877A,Christine E Multer
/authors/OL5153051A,Donald Robert Dengel
/authors/OL5153018A,Lawrence E. Cobb
/authors/OL5153067A,Laura Lee Streff
/authors/OL5117373A,Ronald Paul Crisman
/authors/OL5146985A,William Howard Zimmerli
/authors/OL5146949A,Alward Henry Tweit
/authors/OL5146950A,Don W. Wiseman
/authors/OL5146937A,John Patrick McClane
/authors/OL5146946A,John Arnold Pelluer
/authors/OL5200412A,Robert K. Conlee
/authors/OL5200214A,James L. Webb
/authors/OL5200242A,Leroy Simpson
/authors/OL5200288A,Benjamin Waddle
/authors/OL5200340A,Cameron Joseph Ross Blimkie
/authors/OL631056A,Sue Scott
/authors/OL5172599A,John Joseph Quintinskie
/authors/OL5218162A,Frank J. Novakoski
/authors/OL5134566A,Nootsie Stricklin
/authors/OL5125240A,Philip Dean Gollnick
/authors/OL5061819A,Mark Riedy
/authors/OL5144426A,Jane Ellen Schauer
/authors/OL5101154A,Jian Chen
/authors/OL5150741A,"International Symposium on Physical Activity in Health and Disease, Beitostölen, Norway 1966"
/authors/OL4986755A,Kathleen M Munns
/authors/OL5005700A,Edward J Zambraski
/authors/OL4999669A,John Capouya
/authors/OL5071314A,Mary Moffroid
/authors/OL5070825A,Loren A. Bertocci
/authors/OL5084319A,Larry K. Grubb
/authors/OL5082596A,Marigold A. Edwards
/authors/OL5157639A,Tina Leigh Sipp
/authors/OL5138735A,Allyn Ann Peterson
/authors/OL5082956A,Leo Harold Teghtmeyer
/authors/OL5083337A,Michael Wayne Mello
/authors/OL5082856A,Lanny J. Nalder
/authors/OL5082994A,James Edward Wilkerson
/authors/OL5082898A,"Saubert, Carl William IV"
/authors/OL4972050A,Chʻŏl Kim
/authors/OL4992671A,James Kenneth McConnel
/authors/OL4997338A,Mary E Iten
/authors/OL4986545A,Gwen Hyatt
/authors/OL5087854A,Vincent J Melograno
/authors/OL5112853A,Karen Ronney
/authors/OL5121156A,Joint Committee of Representatives of the Specialists' Clubs Committee and the Royal Academy of Dancing.
/authors/OL5075747A,Helmut Loges
/authors/OL5067501A,M. Keven Mosley
/authors/OL5061798A,William Frederick Schaffer
/authors/OL4233991A,Esther Sarda
/authors/OL3973222A,Hellie Herman
/authors/OL4121472A,D. Seld
/authors/OL4178632A,Yongxian Li
/authors/OL4168613A,Jiaxiong Li
/authors/OL4164537A,Guangde Zhang
/authors/OL4162104A,Zhizhong Bian
/authors/OL4154359A,Feng Yan
/authors/OL4237260A,Ronsard Nicole
/authors/OL4299401A,Joan Marie Fedler
/authors/OL4299464A,Timothy L. Bleiler
/authors/OL4299358A,John S. Raglin
/authors/OL4299835A,Lawrence E. Cobb
/authors/OL4299751A,Deiedre C. Carle
/authors/OL4299049A,D. Paul Thomas
/authors/OL4299689A,Richard G. Suscha
/authors/OL4299820A,Jane Ellen Schauer
/authors/OL4299066A,Julia M. Hanson
/authors/OL4299457A,Timothy Lee Durham
/authors/OL4299552A,Jeffrey E. Edwards
/authors/OL4299494A,Thomas W. Pelham
/authors/OL4299465A,Joe E. Brumfield
/authors/OL4299732A,Carlos Eduardo Negrao
/authors/OL4283880A,James Michael Hagberg
/authors/OL4284016A,Robert James Lindsay Jickling
/authors/OL4283835A,Linda D. Zwiren
/authors/OL4284040A,Roger Charles Jackson
/authors/OL4284140A,Sherell Ann Kuss Byrd
/authors/OL4284044A,Robert W. Haslam
/authors/OL4284182A,Martin Elden Jenness
/authors/OL4284019A,David Richard Carter
/authors/OL4297909A,Karen E. Avery
/authors/OL4298163A,Thomas Joseph Pujol
/authors/OL4297811A,Margaret Torode
/authors/OL4298190A,Laura Lee Streff
/authors/OL4297528A,Don L. Cheek
/authors/OL4297835A,Elizabeth A. Aaron
/authors/OL4297626A,William Gissal
/authors/OL4297520A,Cameron J. R. Blimkie
/authors/OL4297883A,Bryan Haruo Yanaga
/authors/OL4297843A,Steven G. Ratz
/authors/OL4297612A,Merry B. Finch
/authors/OL4309322A,Ruth Papazian
/authors/OL4244149A,Jose Luis Pastor Pradillo
/authors/OL4309952A,Ernest M Burgess
/authors/OL4298476A,Mary Lou Rivera
/authors/OL4298591A,F. H. Fu
/authors/OL4298504A,Mary Frances Welch
/authors/OL4298474A,K. Patrick Kelly
/authors/OL4298625A,Arthur C. Vailas
/authors/OL4298916A,Christopher Thomas Culligan
/authors/OL4298959A,Tiziana Mona Ienna
/authors/OL4298420A,Dong Ho Han
/authors/OL4299021A,Elizabeth Venable Cloud
/authors/OL4298484A,Laura Remington Belling
/authors/OL4298249A,Aileen S. Fernandez
/authors/OL4298806A,Jema G. Allen
/authors/OL4298827A,Diane Audet
/authors/OL4298849A,Russell Wayne Braiden
/authors/OL4298230A,Kyla Shea
/authors/OL4298898A,Dennis Richard Vogan
/authors/OL4298472A,Karen Lowry Poole
/authors/OL4254906A,José Luis Pastor Pradillo
/authors/OL4174631A,Hongwen Li
/authors/OL4166187A,Musen Shao
/authors/OL4638963A,Fred W Kasch
/authors/OL4597864A,Kenneth J Harkins
/authors/OL4597862A,Stephen Joseph Silverman
/authors/OL4585524A,William K Allen
/authors/OL4585523A,Richard J Holmes
/authors/OL4616726A,Kenneth Lloyd Knight
/authors/OL4644803A,Fred G DeLacerda
/authors/OL4597859A,Sandra L Wilt
/authors/OL4590078A,Stanley B Blank
/authors/OL4645707A,Dennis R Vogan
/authors/OL4645732A,Michael L Daniel
/authors/OL4645724A,Pamela L Kershner
/authors/OL4645722A,Albert J Peterson
/authors/OL4645725A,Michael R Lawlor
/authors/OL4656195A,Michael John Turner
/authors/OL4621449A,Martha G Hanson
/authors/OL4594829A,Nancy E Doll
/authors/OL4686648A,"Student Research Facility, Berkeley."
/authors/OL4647614A,Stephen L Dodd
/authors/OL4647674A,Charles M Martin
/authors/OL4647731A,Daniel K Kosich
/authors/OL4647568A,Cherryl T Thomas
/authors/OL4637635A,Frank Irwin Katch
/authors/OL4637646A,Russell Robert Pate
/authors/OL4649073A,Jeffrey P Williams
/authors/OL4648038A,Joe E Brumfield
/authors/OL4648239A,Mary E Dedrick
/authors/OL4285289A,Cara B. Ebbeling
/authors/OL4648066A,Glen E Van Andel
/authors/OL4691169A,Warren W. Bruhl
/authors/OL4621378A,Paul F Nast
/authors/OL4621438A,Robert K Martin
/authors/OL4621242A,Martha A Brainerd
/authors/OL4653498A,Janice C. Swanson
/authors/OL4661552A,Pat Stueck
/authors/OL4647615A,Robert A Hinshelwood
/authors/OL4647647A,Jema G Allen
/authors/OL4647821A,John S Raglin
/authors/OL4647658A,Bradley G Small
/authors/OL4647687A,Peter K Dittman
/authors/OL4647695A,Donna J Turner
/authors/OL4647628A,Roger L Hammer
/authors/OL4647667A,Steven G Ratz
/authors/OL4647705A,Marilyn I Miller
/authors/OL4611020A,United States. Congress. House. Committee on Government Reform
/authors/OL716381A,Glenn P. Town
/authors/OL4594738A,Allan H Goldfarb
/authors/OL4628580A,Ronald E. De Meersman
/authors/OL4628578A,Robert L. Baker
/authors/OL4628581A,Robert K Conlee
/authors/OL4628575A,Anan Attachoo
/authors/OL4628588A,Julie K McGrath
/authors/OL4646570A,Herbert A DeVries
/authors/OL4716038A,F.M Christianson
/authors/OL4659849A,"Kellogg,John H."
/authors/OL4591670A,William L Rumsey
/authors/OL4591668A,Douglas R Seals
/authors/OL4591673A,Rosemary E Motto
/authors/OL4591674A,John P McCarthy
/authors/OL4591619A,Therese M Weber
/authors/OL4591679A,Randall L Jensen
/authors/OL4613969A,Sandra Jean Hartley
/authors/OL4544936A,Melinda Manore
/authors/OL4595983A,Charles L Carter
/authors/OL4596097A,David L Pyles
/authors/OL4596022A,Patrick Simmons
/authors/OL4601455A,Helmut Robert Perez
/authors/OL4643790A,Ronni G. Barra
/authors/OL4643950A,Alan Kenneth Chin
/authors/OL4643713A,Richard Glenn Seaman
/authors/OL4643883A,Robert Drury Doe
/authors/OL4643862A,Linda D Zwiren
/authors/OL4643879A,Robert Bason
/authors/OL4643989A,James Burton Gale
/authors/OL4643827A,Everett Leroy Smith
/authors/OL4644688A,David Alexander Dainty
/authors/OL4664705A,Craig Michael Simmonds
/authors/OL4734322A,Bonnie Prudden
/authors/OL4859812A,Marcia Jeanine Abbott
/authors/OL4917000A,Ernst Jokl
/authors/OL4871110A,Stuart M. C. Lee
/authors/OL4882758A,"Measurement and Evaluation Symposium (8th 1996 Corvallis, Or.)"
/authors/OL4871779A,Carey Ann Hilbert
/authors/OL4898093A,Tomoko Miishima
/authors/OL4912832A,Louisa Summers
/authors/OL117797A,"Chichester, Francis Sir"
/authors/OL4757306A,Cathryn Camilla McLean
/authors/OL4819708A,President's Council on Physical Fitness and Sports (U.S.).
/authors/OL4868697A,Declan A. J. Connolly
/authors/OL4861126A,Ewen McColl
/authors/OL4904679A,Heidi Isabel Stanish
/authors/OL4956131A,Antonio Rivero Herraiz
/authors/OL4866902A,William C. Eddins
/authors/OL4894627A,Robin E. Blais
/authors/OL4894681A,Aaron B. Sidner
/authors/OL5328487A,Audra Merryman
/authors/OL5303095A,Arne Skouby
/authors/OL123166A,John Anderson
/authors/OL5321882A,Monique Ryan
/authors/OL6536997A,Sidney Licht
/authors/OL6572202A,Xin Fan
/authors/OL6572482A,Zhaowen Liang
/authors/OL6566624A,Scott Hopson
/authors/OL6569369A,Meng Lei
/authors/OL6575909A,Jieliang Huang
/authors/OL6582231A,Weijie Zong
/authors/OL6517366A,Christian Walter Zauner
/authors/OL6589209A,Hitoshi Takei
/authors/OL6589104A,Victor F. Villa Esteves
/authors/OL6559426A,G. P. Malakhov
/authors/OL6564178A,Jindang Jiao
/authors/OL6569910A,Es Navarāj Cellaiyā
/authors/OL6569858A,Antonio Sabáto
/authors/OL6416899A,Joseph Robert Roosa
/authors/OL6432376A,International Congress on Problems on the Biochemistry of Physical Exercise and Training (1985 Gubbio)
/authors/OL6562739A,Dacheng Dong
/authors/OL6580536A,Hideo Takaoka
/authors/OL6587502A,Fumiko Inudō
/authors/OL6580438A,Hiroshi Saisho
/authors/OL6574658A,Kaoru Yumi
/authors/OL6568790A,Jasper A. J. Smits
/authors/OL6466922A,Chong-hak Hwang
/authors/OL6549658A,Tudor O Bompa
/authors/OL6439010A,Canadian Society for Exercise Physiology. Meeting
/authors/OL6515151A,MARTIN HAGGER
/authors/OL6578761A,Roberta Cavicchioli
/authors/OL6548023A,William A. Pitney
/authors/OL6547760A,Tong-ho Pak
/authors/OL6573483A,Jingying Wang
/authors/OL6573512A,Junko Jimenji
/authors/OL6425526A,James S. Skinner
/authors/OL6425525A,Paul Uram
/authors/OL6432781A,International Congress of Physical Activity Sciences (1976 Québec)
/authors/OL6465024A,Jornadas Internacionales de Actividad Física y Salud (2006)
/authors/OL6512853A,Beth Marks
/authors/OL6479210A,Doron Meʼiri
/authors/OL6587551A,Yoshio Shibasaki
/authors/OL6574131A,Myŏng-hwa Kim
/authors/OL6587296A,Suzanne Brue
/authors/OL6581571A,Zhangzhi Li
/authors/OL6541803A,Alvin N Eden
/authors/OL6549896A,Mike Boyle Strength and Conditioning
/authors/OL5346100A,Ernest D Michael
/authors/OL5346987A,Pamela Carol Butler
/authors/OL5371330A,Nirmala Heriza
/authors/OL5351661A,E. O Errebo-Knudsen
/authors/OL5149408A,Josephine L. Rathbone
/authors/OL5385501A,"Musée olympique (Lausanne, Switzerland)"
/authors/OL5299754A,"Symposium on the Physiology of Muscular Exercise, Dallas 1966"
/authors/OL123249A,United States. Federal Trade Commission.
/authors/OL5347464A,David L Pyles
/authors/OL5347426A,Gregory John Bagby
/authors/OL5352171A,Edward J Zambraski
/authors/OL5177818A,Juhani Smolander
/authors/OL5256049A,Nila Kirkpatrick Covalt
/authors/OL5343564A,Lori Leanne Tiessen
/authors/OL5343464A,Kathryn L. Grimes
/authors/OL5154708A,Christopher Thomas Culligan
/authors/OL5154710A,Julie Ann Warren
/authors/OL5154773A,Doug McGuff
/authors/OL5154729A,Shawn Douglas Youngstedt
/authors/OL5180575A,Carrie Suzanne Swift
/authors/OL5345124A,"NIH Consensus Development Conference on Physical Activity and Cardiovascular Health (1995) Bethesda, Md.)"
/authors/OL5290930A,Carla Botelho Sottovia
/authors/OL5305285A,Shuqi Zhuang
/authors/OL5310399A,John Travolta
/authors/OL5150000A,Gordon Logue Warren
/authors/OL5115559A,Asker E. Jeukendrug
/authors/OL5116264A,Walter Louis Sembrowich
/authors/OL5171595A,Ralph Leroy La Forge
/authors/OL709560A,Harold Goodglass
/authors/OL1393119A,Brenda Jackson
/authors/OL24257A,Melvin Berger
/authors/OL460141A,Lori A. Smolin
/authors/OL2627326A,Mary B. Grosvenor
/authors/OL25794A,Kiki Thorpe
/authors/OL216307A,Laura Driscoll
/authors/OL451860A,Robert K. Cooper
/authors/OL721487A,Chris Carmichael
/authors/OL3097268A,Jayne Denshire
/authors/OL30877A,Angela Royston
/authors/OL1716063A,Douglas D. Grant
/authors/OL28828A,Edward Willet
/authors/OL19822A,Don Nardo
/authors/OL22016A,Teresa Bateman
/authors/OL2034596A,Irwin Maxwell Stillman
/authors/OL3298871A,Amy Sutton
/authors/OL6816119A,Ian Oliver
/authors/OL5348020A,Kathleen M Munns
/authors/OL5347996A,Kenneth J Harkins
/authors/OL5348499A,David Paul Thomas
/authors/OL5720139A,"Kellogg Nutrition Symposium (3rd 1980 Toronto, Ont.)"
/authors/OL127103A,Frederick Annesley Michael Webster
/authors/OL5539904A,Rodrick Milton Regan
/authors/OL5539936A,Gary Allen Chase
/authors/OL5664669A,Brian D. Johnston
/authors/OL20960A,"David, Jay"
/authors/OL20681A,"Collins, Mary"
/authors/OL6789375A,Aniela Gregorek
/authors/OL2629759A,Bill Fawcett
/authors/OL152081A,Rodolfo Margaria
/authors/OL4896748A,"International Conference on Nutrition and Fitness (4th 2000 Athens, Greece)"
/authors/OL4905690A,Hirotaka Hikoi
/authors/OL5008252A,Russell A Sims
/authors/OL5026046A,Keyu Guo
/authors/OL5015918A,Teresa Brookes
/authors/OL4936704A,D. A. Lally
/authors/OL4911043A,Wendith Marie Stratton
/authors/OL4959397A,Raul Martins
/authors/OL4963919A,Rong Rui Zhao
/authors/OL4937126A,International Conference on Equine Exercise Physiology (1st 1982 Oxford)
/authors/OL5015077A,Amanda Doering Tourville
/authors/OL4968405A,Michael Kent
/authors/OL5041787A,Stephen Joseph Silverman
/authors/OL5011133A,Andrzej Wieczorek
